title,job_title,pros,cons,recommendation,salary,date,location,career_opportunity_rating,work_life_balance_rating,work_env_rating,management_rating,benefits_rating,diversity_rating,overall_rating,company
"‘Even though it has gone through bad times I still believe that there is a great deal of potential, however there are fundamental changes required in terms of corporate culture and regaining the lost leadership in the market.’",Senior Project Manager,"Knowing what IBM once was, however the organisation has for too long put cost savings over staff development and promotion from within.
The good things that were in terms of feeling part of a meaningful team are gone.","Trying to get challenging work done while staff cuts and staff morale as a result are impacting how people feel about the company.
The company direction has not been clearly enough communicated.",Recommends working here: No,Rates salary as: Low,3 years ago,"Melbourne, Victoria, Australia",3.0,5.0,3.0,2.0,2.0,4.0,3.0,IBM
"‘Great for Permanent workers, but not for Casual staff working fulltime hours’",GTS,"- Great colleagues and immediate leadership
- Excellent exposure to multiple clients and processes
- Diverse teams
- Excellent learning programs encouraged only for permanent staff","- Immediate leadership do not have capacity to provide full time opportunities, so several of the workers are casual employees working full-time hours
- Since we are casual, flexibility other than rosters in terms of working from home are not offered even though some of us work in roles where the client is not affected if we WFH.",Recommends working here: Yes,Rates salary as: Low,2 years ago,"Ballarat, Victoria, Australia",3.0,3.0,4.0,3.0,2.0,4.0,3.0,IBM
‘Great bunch of people to work with in a very trying environment.’,Program Director,There are still a lot of good people that work here (I wonder how at times),Management far too top heavy and some simply incompetent. Employees not valued as they once were. Very poor performance management process and only the executive seem to get rewarded. Business management process far too long winded and complicated. Little or no accountability. I could go on for ever,Recommends working here: No,Rates salary as: Low,3 years ago,"Canberra, Australian Capital Territory, Australia",1.0,3.0,3.0,1.0,2.0,4.0,2.0,IBM
‘Supporting mid tier software on enterprice systems.’,Technical Support Engineer,"Work life balance,  good environment to do your work. Working from home
some days is not a problem.","Meeting dead lines, working in challenging situations and trying to achieve the best out come to for the customer.",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",4.0,5.0,4.0,4.0,4.0,4.0,4.0,IBM
"‘Started off great, but managements desire to reduce costs compromised quality and delivery.’",Senoir Project Manager,My first project was run at a customer site using local staff and resources. It was a very successful and enjoyable time despite being a complicated and difficult project.,IBM's desire to save costs by outsourcing everything will ultimately lead to its demise in managed services. As the staff went offshore the ability to deliver was left to people like myself who could dictate detailed actions to my staff. 60+ hour weeks were the norm as I had to go far above and beyond to deliver my projects.,Recommends working here: No,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",2.0,2.0,2.0,2.0,3.0,3.0,2.0,IBM
‘Came on as a grad but left before completion due to lack of opportunities and poor management.’,Graduate Consultant,"- Good for the experience and exposure to different projects and clients
- Big organisation with room to move
- Good for the resume.","- Extremely hard to get promoted/rewarded unless constantly working into the night and weekend is fine with you.
- Very top-heavy. Too many egoistic, greedy executives.
- Extremely limited opportunities if you're not tech-savvy. Often this will mean doing brain-dead work just to be billable.",Recommends working here: No,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",3.0,2.0,3.0,2.0,2.0,4.0,2.0,IBM
‘IBM is a top place to work with ability to progress your career and work in diverse projects’,GTS,"Opportunity for growth, ability to work on challenging projects, top quality people with integrity for process, governance and performance. ",Top heavy with many management roles in place..sometimes there can be too many cooks in the kitchen,Recommends working here: Yes,Rates salary as: High,1 year ago,Australia,5.0,2.0,4.0,4.0,3.0,5.0,4.0,IBM
‘Great work life balance with career progression opportunities’,Principal Consultant,"IBM have a lot of employee benefits you can take advantage of, from major hotel chain discounts to car rental discount. They also have a rewards program where you are recognized for your good work and you ear points, which can be traded in for items, kind of like flybuys.","It can be difficult to get a salary increase if you are not an IBM Regular employee, and sometimes you feel people in other companies who are doing the same job get paid much more.",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Ballarat, Victoria, Australia",4.0,5.0,4.0,4.0,4.0,5.0,4.0,IBM
‘Working at IBM was a career dream I had and finished with with my contract not being renewed and my work moving to India.’,Test Management,The brand name was good to have on my resume and the people were excellent to work with on the project I was working on.,My main challenge was to have team support to solve issues on the project because pressure was to have other areas of the project get started or finished,Recommends working here: Yes,Rates salary as: High,4 years ago,"East Melbourne, Victoria, Australia",4.0,4.0,4.0,3.0,3.0,3.0,3.0,IBM
"‘A once-great company now in decline, at least in Australia. Look elsewhere.’",Senior Technical Analyst,"Depending on your immediate management and team, work/life balance can be very good. Choice of work location (including work from home) can be excellent, although I understand this is now changing.",No pay rises for years. Bonus and recognition schemes quietly disappeared. Team numbers are actively being reduced while expecting the remaining team members to do more with less. They won't even supply a cheap tea bag or instant coffee while you work through your (non-existent) breaks. Bring it from home or do without!,Recommends working here: No,Rates salary as: Average,3 years ago,,1.0,4.0,3.0,3.0,1.0,4.0,2.0,IBM
‘IBM employee's a just a commodity & not rewarded for loyalty’,Technical Specialist,"The team I worked with, but this was no reflection on IBM, as we all came across from the client as part of the outsource agreement.",Cost saving is the ultimate objective at IBM. There seemed to be no regard for the client at all. Expectations to work weekend & after hours without pay or time in lieu.,Recommends working here: No,Rates salary as: Average,4 years ago,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,IBM
‘Never again.’,Category Lead,"In theory, you could apply to work anywhere in the world. 'Work from home' facility was a big plus. Worldwide knowledge bank. Quarterly 'all-hands' where performers were recognised (non-financial). You could print your documents to any printer in the world too.","Far too many layers of management. Poor growth opportunities despite the hype. Poor pay. Everyone dreaded the performance reviews. Prior 'non IBM' experience was not as valued. Morale was poor with far too many hushed conversations, terminations, 'Resource Actions' etc.,",Recommends working here: No,Rates salary as: Low,4 years ago,,2.0,3.0,1.0,3.0,2.0,4.0,1.0,IBM
‘Don't regret one minute of the time I spent working there but equally glad to have moved on’,Sales Management,"Great career prospects across an incredibly diverse business. Flexible work arrangements are well supported, amazing history and legacy with a lot of great staff who are very proud to work there","The business model has been disrupted and IBM is struggling to transform at the pace it needs to compete with smaller, nimbler cloud and aaS competitors",Recommends working here: Yes,Rates salary as: Average,4 years ago,,5.0,4.0,3.0,2.0,3.0,4.0,4.0,IBM
"‘Absolutely amazing, I was just there at the wrong time of my life. It's a company that I would pursue once I have a family and need flexibility in work hours.’",Problem Manager,"Working from home, a large resource pool, and plenty of time to get tasks done",The salary was a challenge to survive on when compared to market rates but this is common with the big 5 companies like IBM.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",4.0,5.0,5.0,4.0,3.0,4.0,4.0,IBM
‘Endless opportunities for career advancement for the dedicated professional.’,IT Service Delivery Manager,Opportunities for advancement are at every turn! The harder you try the greater the reward. I personally enjoyed every facet of my roles at IBM and found that opportunities for learning and development were so broad and available to anyone who asked for them,"Everyday presents its own challenges whether they be big or small. But that's what's most enjoyable about my time at IBM. Each day was different and it kept things interesting. I always found there was plenty of support available to me, so long as I looked for it.",Recommends working here: Yes,Rates salary as: High,4 years ago,"Ballarat, Victoria, Australia",5.0,5.0,5.0,5.0,4.0,5.0,5.0,IBM
"‘It was great working at IBM as an Intern and a Graduate. However, I should have left after my Graduate year’",Project Manager,"Opportunity to work from home made it very flexible. Hours worked were flexible. The people i worked with were great, the reason why I stayed for so long was because of the people.","No resources on projects. I spent most of my time finding new excuses to stall the project so that the clients would not find out that we didn't have any resources on our side. Too many processes we had to go through to get simple things done. Too much office politics from Execs and senior management trying to assert their authority and status. They have no clue on what is actually happening, on projects yet continue to question your choices every step of the way or refuse to listen to any advice provided by subject matter experts. Extreme cost cutting has led to almost quarterly redundancies, limited number of desks on each floor, no stationary and no tea or coffee.When you join they will provide you with a laptop, however you will have to provide your peripherals  (laptop bag,mouse, keyboard, monitors). Training is all online with outdated and dry material. If you want proper classroom training for accredited courses you will need to fund it yourself externally. There are opportunities to attend instructor led classes, however the funding will almost never get approved. (you will have more chance in winning the lottery).",Recommends working here: No,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",1.0,5.0,1.0,1.0,3.0,1.0,1.0,IBM
‘Great company that looks after its employees that are in strategic growth areas of the business; and looks after their exiting employees (those that are resource actioned/made redundant) even better  :)’,Project Manager,"Flexible - work from home, and flexible hours.                        .
IBM has a budget for making people redundant, look at their annual financial reports where they make an allocation to resource actioning.","Either positioning yourself 
1) to be in a strategic growth area for career growth and all the good things, or 
2) In an area that has run it useful term (no longer part of its strategic direction) to be targeted for resource actioning (redundancy) they do look after the exiting employees extremely well (caution: you need to be aware of the situation you are in, otherwise you may be one of the many that are hit with the shock of redundancy, if it is not what you want).

Being in a steady state area, deteriorates over time; gradually lacks opportunity unless you like doing more with less, until it gets to so much less; that it causes burn out.",Recommends working here: Yes,Rates salary as: Low,4 years ago,,3.0,2.0,3.0,3.0,2.0,4.0,4.0,IBM
"‘Mostly good people, terrible company.’",Receptionist/Administration Assistant,"The people in the Adelaide office were the best people to work with. However, none of them were involved with the management side of the business.","Being asked to do certain aspects of work without my having any training or guidelines on how to do it. With my manager based in Sydney and me in Adelaide, I found it very difficult. Contractors were basically not considered part of the company.",Recommends working here: No,Rates salary as: Average,3 years ago,"Parkside, South Australia, Australia",2.0,3.0,3.0,2.0,1.0,3.0,2.0,IBM
‘Standard big legacy meat Machine’,Advisory Consultant,Good salary and perks.  Provides a brand with a risk profile that allows you to do really interesting and impactful things.,"Inward looking. Not focused on the customer.  Has a blinkered view and approach to the market.  Unrealistic and contradictory KPI aligned to internal numbers and not customer needs. Focus on KPIs takes away from driving sustainable growth.  Disjointed business units.  Disjointed unbalanced market strategy.  More focused on branding and marketing than customer value. 

Shallow talent depth.  Wants to take on digital and cloud giants, but does not want to invest in resources or skills needed.",Recommends working here: No,Rates salary as: High,6 months ago,"Melbourne City, VIC, Australia",3.0,2.0,3.0,2.0,4.0,3.0,3.0,IBM
‘Full of regret. I'm out of here once I hit the 1 year mark.’,Sales & Distribution,The best part is the ability to work from home on Fridays. It's the one thing I look forward to every week. Big name brand to have on the CV - but that's all it has going for it.,"None of the work I'm doing would make me employable externally. As a graduate new to the business, I am astounded by the serious lack of innovation in the way we do things, the processes and systems are incredibly outdated and I spend half my day doing pointless, useless tasks. Management couldn't care less about what you're passionate about doing, instead they will steer you into areas with a lack of resources due to redundancies (and resignations). Culture is dull and almost non-existent, low engagement, nothing inspiring and there are no employee benefits when it comes to health, tea, coffee, etc. IBM looks very shiny and glossy on the outer, but working here on the inside, I wish I had never gotten a job offer here. Organisation is very big which only means lots of egotistic and pathetic managers who are old in their thinking and have never worked for any other company in their lives.",Recommends working here: No,Rates salary as: Average,3 years ago,"Melbourne, Victoria, Australia",2.0,5.0,2.0,2.0,1.0,4.0,3.0,IBM
‘It was the best of times - it was the worst of times.’,System Management Integration Specialist,"You can develop great autonomy and work out the best way you can contribute to the business or change the way you work.

The resources for collaboration are considerable, and aren't limited to one's local geography; connecting with a pool of 300,000+ professionals all over the world is inspiring --- and humbling.

You easily acquire pride in having those 3 iconic letters appearing in your employment profile.","One must maintain a sense of perspective at all times.  I became emotionally involved with my work, the things I was doing and the feeling of total responsibility to the point of martyrdom. I failed to reach out to the available resources, to take a step back and see the \""big picture\"".

For a company like IBM, I cannot emphasise enough the importance of having moderate detachment, without sacrificing passion and enthusiasm.

It is a balance not everyone can maintain.",Recommends working here: Yes,Rates salary as: Average,4 years ago,"West Pennant Hills, New South Wales, Australia",5.0,5.0,3.0,3.0,4.0,5.0,5.0,IBM
‘I enjoy the work and the challenges that come with it at IBM. It has given me the opportunity to grow personally and professionally.’,Program Director,"Great exposure. Get to work with some of the smartest people and you learn a lot due to the diverse scale of assignments you get during your tenure. 
Has a lot of opportunities if you are someone like me who is willing to take on more than their role.",IBM is a Very large and complex machine and it takes a while to figure out how to influence and orchestrate win win outcomes for IBM and its clients. Process is IBMs biggest strength and its worst enemy too.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",4.0,4.0,4.0,4.0,4.0,5.0,5.0,IBM
"‘I worked with one of the best managers, helping me to fit in.’",Senior LINUX Systems Admin.,"You are working with some of the nice people in the world.
You need to network to get the most out of the experience.
Do not be afraid of management - its a two way street, but be strategic and don't waste their time.","Process - they have a fair bit of process - procedures that should be adhered to for the sake of the customer. Security, Integrity, Honesty",Recommends working here: Yes,Rates salary as: High,4 years ago,Sydeny,4.0,3.0,5.0,4.0,3.0,4.0,4.0,IBM
"‘Learnt a lot and better for the experience, but the best is far behind this company’",Snr. Project Manager,"Work life balance, ability to choose your hours and location, ie city, home or suburban site. Some very clever and knowledgeable colleagues.","No clear direction from management, reduction of onshore staff to unsustainable numbers. Staff have to fill in the gaps because the client is always kowtowed to.",Recommends working here: No,Rates salary as: Low,3 years ago,Sydney,3.0,4.0,2.0,1.0,3.0,4.0,2.0,IBM
‘A soul destroying experience with the worst organisation in the world.’,Infrastructure Designer,"None what so ever, this was a terrible place, incredibly poor management, lack of seating, lack of organisation, lack of capable management.","The culture, the company, their attitude to employees, you are nothing to this organisation than a commodity, you are a number in a spreadsheet, not a human being. Without a doubt the worst place I have worked in 34 years.",Recommends working here: No,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",1.0,1.0,1.0,1.0,1.0,3.0,1.0,IBM
‘I would like to go back and work there again if I am given an opportunity in Melbourne.’,Accountant,They have really great wiring environment there. Lots of chance of developing and grow your skills in different department.  They also have alot of team building time.,Occasionally long working hours only.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Brisbane, Queensland, Australia",5.0,5.0,5.0,5.0,4.0,5.0,5.0,IBM
"‘Great opportunity to learn, however it is a tough journey.’",IT Service Delivery Manager,"IBM provides a great opportunity to learn and grow. As the work environment is extremely fast pace, you can quickly learn skills at a pace that is twice as fast comparing to other companies. There are many opportunities internally, which allows you to move around in different roles and learn different areas of the business very quickly.","The working environment is high pressured and tough. There are many layers of management and processes, which make it difficult to deliver certain tasks, which can impact the delivery timing and satisfaction to the customer. As a result of cost challenges and offshoring resources, the general quality of skill set is quite low, which also impacts the quality of delivery and reduces customer satisfaction. Work/life balance is a constant battle and near non existent as there is a certain level of expectation to work out of hours until a task is complete and the high pressured environment always keeps your mind ticking out of hours. There is no benefits/perks - things such as the company Christmas party has been abolished, and basics such as tea and coffee are no longer provided. As there are cost challenges, it is extremely difficult to obtain training or a pay rise.",Recommends working here: No,Rates salary as: Low,4 years ago,"Melbourne, Victoria, Australia",4.0,1.0,2.0,4.0,1.0,3.0,3.0,IBM
‘Frustrating’,Senior Consultant,Interesting technologies and some excellent colleagues,"Poor management, top to bottom, lacking strategic foresight which impairs the ability to correctly position capabilities and solutions",Recommends working here: No,Rates salary as: Average,3 years ago,,3.0,3.0,2.0,2.0,2.0,2.0,2.0,IBM
‘Worse ever.’,Security Consultant,None. Worse experience and ibm is only concern about profit over employees are just pawns.,Bad executive management. Only concern about quarterly shareholder returns increases.,Recommends working here: No,Rates salary as: Average,6 months ago,"Sydney NSW, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,IBM
"‘Was a great place to work many years ago, though in recent years they have sent so many roles offshore that there is now a serious lack of advancement in ANZ’",PA/ EA,Working for a global IT company and the nextwork one can build,The lack of career advancement as an EA.,Recommends working here: No,Rates salary as: Average,4 years ago,,2.0,3.0,2.0,2.0,2.0,3.0,2.0,IBM
‘IM here too surprise and delight!’,Technical Support Officer,"It was a apple inc call centre, all friendly, good training
And get a free apple shirt after training.
My trainer was super nice, and patient.","Never, used mac computers untill i starting training. Was thankful for the teacher helping me i learnt pretty fast even own one now!",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane CBD, Queensland, Australia",4.0,4.0,4.0,4.0,3.0,3.0,5.0,IBM
"‘A great team of multidisciplinary people, I would recommend IBM to any friend or family member.’",Field Service Technician,"All members of a team are appreciated and if you require help from another team they are more than happy to help.
Managers are more then happy to be approached and no issue was to small",Working regionally made meetings harder to attended but they would always offer options to cover.,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Ballina NSW, Australia",5.0,4.0,5.0,5.0,5.0,5.0,5.0,IBM
‘Squeezed to the last drop like an empty tube of toothpaste.’,IT Consultant,I got a free lanyard as a christmas present.,"- Your career is in the hands of your resource manager. No choice is given in which role or client you can work for, you are assigned one. 
- Put under increasing pressure to make up for management or partners overpromising to the client. Work hours can be up to 100+ per week.
- Your performance is judged by the opinion of a single individual. 
- Little regard is given to your personal life, you can be moved interstate for months at a time with a single days notice.",Recommends working here: No,Rates salary as: Low,2 years ago,"Melbourne VIC, Australia",1.0,1.0,3.0,3.0,1.0,3.0,1.0,IBM
"‘Great place to work about 8 years ago, now it s just a good place to work’",Desktop Support Team Leader,"They alow you to work from home/flex hours
Good rewards program
staff are looked after HR wise, pay and benefits
Wealth of information on the intranet to help you get through doing your role.
Management always looking after employee health and well being","Poor decisions by management
decline in working environment after mass redundancies
to much cost cutting",Recommends working here: Yes,Rates salary as: Average,2 years ago,"Melbourne VIC, Australia",3.0,4.0,4.0,2.0,5.0,5.0,4.0,IBM
‘Great people and friendly environment.’,Sales Support Administrator,IBM can be flexible in terms of working locations such as home or on site.  Friendly environment.,Unless you are in sales then some jobs are moving overseas.  If you want to work onsite then you may have difficulty finding a seat.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",3.0,4.0,3.0,4.0,4.0,4.0,4.0,IBM
‘Great work-life balance’,Recruitment Specialist,"Fantastic and supportive managers, working from home options, work-life balance, flexible work hours, supportive team environment","Global company, remote teams so interaction is usually through emails or messenger. Highly process driven and time consuming bureaucracy. Remote teams so miss the team bonding opportunities. Limited training options",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",4.0,5.0,5.0,5.0,3.0,4.0,5.0,IBM
‘Great direct colleagues & great clients poor upper management no direction like the Titanic...’,Technical Team Leader,The best thing about my time at IBM was all the fine colleagues I had the pleasure to work with over my journey. I had a few exception managers who sadly by their own reasons or IBM's redundancy fell by the wayside.,"IBM direct management is poor and more senior managers added no value to our team or my role. There is little, understanding, empathy or appreciation. Perhaps its the culture of the organisation now but seems everyone is only looking out for themselves and no teaming any more. This was the exact opposite when I started there back in 1999.",Recommends working here: No,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",3.0,3.0,2.0,2.0,3.0,3.0,2.0,IBM
‘Started off quite well  but towards the end of my tenure morale was very low and company lacked direction.’,Test Analyst / Application Support,Had opportunity to work with some great people.,"Seemed to be \""top-heavy\"" and in spite of that still poorly managed. No training offered to staff. Company overall seems to have no vision or direction.",Recommends working here: No,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",2.0,2.0,2.0,1.0,1.0,1.0,2.0,IBM
‘Good for long term growth but no fast track to top.’,Senior Technical Solution Architect (SAP),There is an established framework there offering the relative advanced environment to grow,Local management is the key. Still a lot of politics. It's still a rat race human game as most other companies but at least IBM has a framework to avoid the most tricky deeds.,Recommends working here: Yes,Rates salary as: Low,4 years ago,"Melbourne, Victoria, Australia",5.0,3.0,3.0,3.0,4.0,5.0,4.0,IBM
‘Good’,Senior Advisory Consultant,Work life balance and  scope to learn different technology,Management doesnt try to understand projects or the client challenges and work on remedy,Recommends working here: No,Rates salary as: Average,2 years ago,Australia,4.0,5.0,3.0,2.0,3.0,5.0,3.0,IBM
‘It should be so much better’,Category Lead,"Global company, lots of different things to do, well located in Melbourne","Self-service culture, which means that if you have a poor manager you don't get any career coaching, or assistance with your career.  IBM is going through some massive change right now which means lots of redundancies and new roles.  Morale is low.",Recommends working here: No,Rates salary as: Low,4 years ago,"Southbank, Victoria, Australia",2.0,4.0,4.0,3.0,1.0,3.0,3.0,IBM
‘The best employer I've ever had.’,Marketing Communications Manager,A wonderful employer who takes your career seriously and understands that a happy employee makes the company more successful.  Plenty of opportunities to move up and sideways.  Excellent employer for women.,"My personal position is high pressure and long hours, which became difficult once I became a parent.",Recommends working here: Yes,Rates salary as: High,4 years ago,"Brisbane, Queensland, Australia",5.0,3.0,5.0,5.0,3.0,5.0,5.0,IBM
‘A Lot of structural changes took place and weak managerial capacity’,Financial Analyst,"The good things with the learning opportunities, the travel opportunities and the team projects",The challenges are when a new manager takes over. if the manager is weak then you will face problems problems such as excessive workload unfair performance appraisals.,Recommends working here: Yes,Rates salary as: Low,4 years ago,,3.0,3.0,3.0,2.0,2.0,4.0,3.0,IBM
‘Not really a great corporate to work with’,I.T Specialist,You meet a lot of graduates and they really do have networks for diversity and inclusive events. It's so easy to travel there and you're provided with what you need to get the job done. You also can enjoy intelligent conversations and the views are really good.,"Management is just always changing and you never really get to know them well enough, I did not know how well I was performing because no one really knew what was going on, I didn't get appreciated for working overtime many times and you don't get paid for it too, and their software is outdated, has a lot of bugs and a lot of internal courses that confuses you. It became a miserable working environment because my supervisor wasn't talking much to me, my manager didn't know me at all and my colleagues were busy working, the dynamic just wasn't making people happy and we dealt with more problems than solutions.",Recommends working here: No,Rates salary as: Average,2 years ago,"Southbank VIC, Australia",4.0,2.0,2.0,2.0,5.0,5.0,3.0,IBM
"‘Overall a good experience with a lot of lessons learnt, but also heaps of sacrifices.’",Senior Architect,"Career framework, challenging project, leading edge technologies",Sales arm of IBM is disconnected from service delivery and their incentive and results are not based on successful delivery of projects they are selling which makes it hard for delivery when deals are poorly crafted.,Recommends working here: Yes,Rates salary as: Average,3 years ago,Australia,4.0,1.0,2.0,2.0,1.0,2.0,3.0,IBM
‘A good place to work that can advance your career’,Software Specilaist,Flexibility in when I worked. Strong support for LGBTQI (a colleague transitioned form male to female and the company provided her with support and provided information to staff to ease the transition),West Perth was too focussed on contract work and not enough on keeping staff in permanent roles.,Recommends working here: Yes,Rates salary as: Average,4 years ago,,3.0,4.0,4.0,4.0,3.0,4.0,4.0,IBM
"‘Great, had opportunity to work with various clients and resolving the most complex problems.’",Performance And Capacity Management Specialist,"You are free to take initiatives and resolve issues, even if they don't belong to your specific area. Working on big picture.",Following the processes.,Recommends working here: Yes,Rates salary as: Average,2 years ago,Melbourne,4.0,5.0,4.0,3.0,3.0,5.0,4.0,IBM
‘IBM has lost its way.’,Senior Technical Specialist,Plenty of training coarse's where on offer which I did use.,4 performance appraisals per year is over the top. Would be OK if it actually achieved something. e.g. I had my best year in 7 years at IBM and that year I received my worst performance score ever in my career. You get silo'ed and no concept of team or team building. Management only Manage up and wont talk to you unless you stuff up.,Recommends working here: No,Rates salary as: Average,4 years ago,,1.0,3.0,2.0,1.0,4.0,4.0,1.0,IBM
‘Only good if you just graduated from university in India and want free training.’,Systems Adminstrator,"- Plenty of spare desks in the office
- Plenty of empty parking spaces","- Upper management are blind to what is going on in the marketplace and within their own company
- Constant fear of losing your job irrespective of your performance",Recommends working here: No,Rates salary as: Low,2 years ago,"Sydney NSW, Australia",1.0,3.0,1.0,2.0,1.0,4.0,1.0,IBM
‘Good starting point!’,Service Delivery Manager,Great starting point for graduates to learn about the corporate environment and IT industry. Lots of focus on developing graduates and starting salary is above average compared to other graduate programs.,Salary increase after graduate year is rare. Promotion doesn't necessarily mean increase in salary - better to explore opportunities outside of IBM.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",5.0,3.0,4.0,3.0,3.0,4.0,4.0,IBM
‘One of the best companies to work for’,Digital Campaign Manager,"Good opportunities to grow and move in any career direction, great place for work/life balance, flexibility especially for women & working mother's.","Very process orientated, not very agile, at times roles tend to get narrow focused.",Recommends working here: Yes,Rates salary as: Average,1 year ago,"NSW, Australia",4.0,5.0,5.0,4.0,4.0,5.0,5.0,IBM
